Year_Extracted,Geo Place Name,Name,Data Value
2022,Upper East Side,Fine particles (PM 2.5),6.361393551
2022,High Bridge - Morrisania,Fine particles (PM 2.5),6.067705336
2022,Upper West Side,Fine particles (PM 2.5),6.111708505
2022,Fordham - Bronx Pk,Nitrogen dioxide (NO2),15.34528147
2022,South Beach - Tottenville,Fine particles (PM 2.5),5.014744745
2022,Kingsbridge - Riverdale,Fine particles (PM 2.5),6.046809555
2022,Southeast Queens,Nitrogen dioxide (NO2),14.1130938
2022,East New York,Fine particles (PM 2.5),5.747771906
2022,Bensonhurst - Bay Ridge,Fine particles (PM 2.5),5.58462253
2022,Upper East Side,Nitrogen dioxide (NO2),18.81322226
2022,Crotona -Tremont,Fine particles (PM 2.5),6.232981101
2022,Fordham - Bronx Pk,Fine particles (PM 2.5),6.126579475
2022,Pelham - Throgs Neck,Nitrogen dioxide (NO2),15.80333897
2022,West Queens,Nitrogen dioxide (NO2),16.93576692
2022,East New York,Nitrogen dioxide (NO2),15.63027325
2022,Jamaica,Fine particles (PM 2.5),5.627562114
2022,Bayside - Little Neck,Fine particles (PM 2.5),5.589418743
2022,High Bridge - Morrisania,Nitrogen dioxide (NO2),17.20522688
2022,Southwest Queens,Fine particles (PM 2.5),5.533811217
2022,South Beach - Tottenville,Nitrogen dioxide (NO2),9.515994578
2022,Southwest Queens,Nitrogen dioxide (NO2),14.25771686
2022,Jamaica,Nitrogen dioxide (NO2),14.86009597
2022,Central Harlem - Morningside Heights,Fine particles (PM 2.5),6.245586287
2022,East Flatbush - Flatbush,Nitrogen dioxide (NO2),15.01647243
2022,Canarsie - Flatlands,Fine particles (PM 2.5),5.350505083
2022,Port Richmond,Fine particles (PM 2.5),5.502310703
2022,Long Island City - Astoria,Fine particles (PM 2.5),6.44099378
2022,Greenpoint,Fine particles (PM 2.5),6.497213811
2022,Bayside - Little Neck,Nitrogen dioxide (NO2),14.82315929
2022,Pelham - Throgs Neck,Fine particles (PM 2.5),6.06439456
2022,East Harlem,Nitrogen dioxide (NO2),16.68890291
2022,Canarsie - Flatlands,Nitrogen dioxide (NO2),13.42918299
2022,Sunset Park,Fine particles (PM 2.5),6.182700369
2022,Rockaways,Fine particles (PM 2.5),5.027691213
2022,Lower Manhattan,Fine particles (PM 2.5),7.105169767
2022,Coney Island - Sheepshead Bay,Fine particles (PM 2.5),5.401120876
2022,Union Square - Lower East Side,Fine particles (PM 2.5),7.451469795
2022,Washington Heights,Fine particles (PM 2.5),6.287272736
2022,Hunts Point - Mott Haven,Fine particles (PM 2.5),6.24082796
2022,Borough Park,Fine particles (PM 2.5),5.665083598
2022,East Harlem,Fine particles (PM 2.5),6.148291756
2022,Willowbrook,Nitrogen dioxide (NO2),11.90257585
2022,Kingsbridge - Riverdale,Nitrogen dioxide (NO2),14.52914393
2022,Williamsburg - Bushwick,Nitrogen dioxide (NO2),17.37980792
2022,Upper West Side,Nitrogen dioxide (NO2),18.1593958
2022,Southeast Queens,Fine particles (PM 2.5),5.400702957
2022,Downtown - Heights - Slope,Nitrogen dioxide (NO2),17.99691841
2022,Bensonhurst - Bay Ridge,Nitrogen dioxide (NO2),14.37111012
2022,Greenwich Village - SoHo,Fine particles (PM 2.5),8.045839268
2022,Flushing - Clearview,Fine particles (PM 2.5),5.8536927
2022,Gramercy Park - Murray Hill,Fine particles (PM 2.5),7.897742036
2022,East Flatbush - Flatbush,Fine particles (PM 2.5),5.640862065
2022,Hunts Point - Mott Haven,Nitrogen dioxide (NO2),17.35166499
2022,Fresh Meadows,Fine particles (PM 2.5),5.500339599
2022,Flushing - Clearview,Nitrogen dioxide (NO2),15.1669961
2022,Downtown - Heights - Slope,Fine particles (PM 2.5),6.387990997
2022,Washington Heights,Nitrogen dioxide (NO2),16.86414424
2022,West Queens,Fine particles (PM 2.5),6.195663561
2022,Chelsea - Clinton,Fine particles (PM 2.5),8.378450902
2022,Stapleton - St. George,Nitrogen dioxide (NO2),13.08108638
2022,Greenwich Village - SoHo,Nitrogen dioxide (NO2),20.45198364
2022,Gramercy Park - Murray Hill,Nitrogen dioxide (NO2),22.93485765
2022,Ridgewood - Forest Hills,Fine particles (PM 2.5),5.754248643
2022,Stapleton - St. George,Fine particles (PM 2.5),5.306275762
2022,Coney Island - Sheepshead Bay,Nitrogen dioxide (NO2),13.05855438
2022,Northeast Bronx,Fine particles (PM 2.5),6.03261533
2022,Borough Park,Nitrogen dioxide (NO2),14.98253169
2022,Williamsburg - Bushwick,Fine particles (PM 2.5),6.411338422
2022,Fresh Meadows,Nitrogen dioxide (NO2),14.84726748
2022,Northeast Bronx,Nitrogen dioxide (NO2),15.40448714
2022,Chelsea - Clinton,Nitrogen dioxide (NO2),22.87959806
2022,Sunset Park,Nitrogen dioxide (NO2),17.32333632
2022,Bedford Stuyvesant - Crown Heights,Nitrogen dioxide (NO2),16.16730564
2022,Crotona -Tremont,Nitrogen dioxide (NO2),17.15201747
2021,Southwest Queens,Fine particles (PM 2.5),6.503810506
2021,Downtown - Heights - Slope,Nitrogen dioxide (NO2),23.33332186
2021,Fordham - Bronx Pk,Fine particles (PM 2.5),7.350776341
2021,Long Island City - Astoria,Fine particles (PM 2.5),7.310481812
2021,Williamsburg - Bushwick,Fine particles (PM 2.5),7.398084728
2021,Pelham - Throgs Neck,Nitrogen dioxide (NO2),21.76856955
2021,Greenpoint,Nitrogen dioxide (NO2),23.71531564
2021,Union Square - Lower East Side,Nitrogen dioxide (NO2),22.75256624
2021,Ridgewood - Forest Hills,Fine particles (PM 2.5),6.703134065
2021,Lower Manhattan,Nitrogen dioxide (NO2),25.5963319
2021,Northeast Bronx,Nitrogen dioxide (NO2),21.25008973
2021,Northeast Bronx,Fine particles (PM 2.5),7.30175338
2021,Southwest Queens,Nitrogen dioxide (NO2),19.37697012
2021,Downtown - Heights - Slope,Fine particles (PM 2.5),7.365504023
2021,West Queens,Nitrogen dioxide (NO2),22.63052839
2021,Sunset Park,Fine particles (PM 2.5),7.303354116
2021,Southeast Queens,Nitrogen dioxide (NO2),18.59759288
2021,South Beach - Tottenville,Fine particles (PM 2.5),5.795551825
2021,Fresh Meadows,Nitrogen dioxide (NO2),20.03329582
2021,Bedford Stuyvesant - Crown Heights,Nitrogen dioxide (NO2),21.90490099
2021,Kingsbridge - Riverdale,Nitrogen dioxide (NO2),19.83819789
2021,Borough Park,Nitrogen dioxide (NO2),21.0263611
2021,Borough Park,Fine particles (PM 2.5),6.809837367
2021,High Bridge - Morrisania,Fine particles (PM 2.5),7.077733735
2021,Union Square - Lower East Side,Fine particles (PM 2.5),8.39859803
2021,Gramercy Park - Murray Hill,Nitrogen dioxide (NO2),27.05122942
2021,East Flatbush - Flatbush,Fine particles (PM 2.5),6.721923463
2021,Central Harlem - Morningside Heights,Nitrogen dioxide (NO2),21.55429779
2021,Crotona -Tremont,Nitrogen dioxide (NO2),22.44201078
2021,Sunset Park,Nitrogen dioxide (NO2),23.13943531
2021,Canarsie - Flatlands,Fine particles (PM 2.5),6.407656215
2021,Washington Heights,Fine particles (PM 2.5),7.286981107
2021,West Queens,Fine particles (PM 2.5),7.128130858
2021,Greenwich Village - SoHo,Fine particles (PM 2.5),9.025038107
2021,Chelsea - Clinton,Nitrogen dioxide (NO2),26.81178899
2021,Flushing - Clearview,Nitrogen dioxide (NO2),20.91385412
2021,Pelham - Throgs Neck,Fine particles (PM 2.5),7.246513807
2021,Kingsbridge - Riverdale,Fine particles (PM 2.5),7.231477602
2021,Hunts Point - Mott Haven,Nitrogen dioxide (NO2),23.4007227
2021,Bayside - Little Neck,Fine particles (PM 2.5),6.659478064
2021,East New York,Fine particles (PM 2.5),6.742515428
2021,Ridgewood - Forest Hills,Nitrogen dioxide (NO2),20.94695028
2021,Crotona -Tremont,Fine particles (PM 2.5),7.346079748
2021,Willowbrook,Fine particles (PM 2.5),6.132011725
2021,Port Richmond,Nitrogen dioxide (NO2),18.41851203
2021,Gramercy Park - Murray Hill,Fine particles (PM 2.5),8.796552831
2021,East New York,Nitrogen dioxide (NO2),21.28059234
2021,Washington Heights,Nitrogen dioxide (NO2),21.23277204
2021,Bayside - Little Neck,Nitrogen dioxide (NO2),19.78492248
2021,Upper East Side,Nitrogen dioxide (NO2),23.30976235
2021,Williamsburg - Bushwick,Nitrogen dioxide (NO2),23.35458927
2021,East Harlem,Fine particles (PM 2.5),6.979186691
2021,Bedford Stuyvesant - Crown Heights,Fine particles (PM 2.5),6.934554575
2021,Stapleton - St. George,Nitrogen dioxide (NO2),18.56244251
2021,Port Richmond,Fine particles (PM 2.5),6.455065171
2021,Coney Island - Sheepshead Bay,Nitrogen dioxide (NO2),19.02446271
2021,Flushing - Clearview,Fine particles (PM 2.5),6.944210031
2021,Upper West Side,Nitrogen dioxide (NO2),22.0754617
2021,Fordham - Bronx Pk,Nitrogen dioxide (NO2),21.05258179
2021,Fresh Meadows,Fine particles (PM 2.5),6.490359285
2021,Upper East Side,Fine particles (PM 2.5),7.119448511
2021,Jamaica,Nitrogen dioxide (NO2),19.71080383
2021,Southeast Queens,Fine particles (PM 2.5),6.398875838
2021,Rockaways,Fine particles (PM 2.5),5.965691874
2021,South Beach - Tottenville,Nitrogen dioxide (NO2),14.74521239
2021,Willowbrook,Nitrogen dioxide (NO2),16.84811539
2021,Greenpoint,Fine particles (PM 2.5),7.355772885
2021,East Harlem,Nitrogen dioxide (NO2),21.58116385
2021,Rockaways,Nitrogen dioxide (NO2),15.71842721
2021,Central Harlem - Morningside Heights,Fine particles (PM 2.5),7.135525196
2021,Bensonhurst - Bay Ridge,Nitrogen dioxide (NO2),20.14367088
2021,Stapleton - St. George,Fine particles (PM 2.5),6.359380661
2021,Lower Manhattan,Fine particles (PM 2.5),8.056371282
2021,Hunts Point - Mott Haven,Fine particles (PM 2.5),7.286723462
2021,Jamaica,Fine particles (PM 2.5),6.62032068
2021,Bensonhurst - Bay Ridge,Fine particles (PM 2.5),6.73795274
2021,Canarsie - Flatlands,Nitrogen dioxide (NO2),19.18550528
2021,Greenwich Village - SoHo,Nitrogen dioxide (NO2),24.70809517
2021,East Flatbush - Flatbush,Nitrogen dioxide (NO2),20.92609859
2021,Long Island City - Astoria,Nitrogen dioxide (NO2),22.92812941
2021,Upper West Side,Fine particles (PM 2.5),6.806725052
2021,Chelsea - Clinton,Fine particles (PM 2.5),9.318093123
2021,Coney Island - Sheepshead Bay,Fine particles (PM 2.5),6.555623425
2021,High Bridge - Morrisania,Nitrogen dioxide (NO2),22.49003252
2021,Willowbrook,Ozone (O3),29.08620829
2021,Sunset Park,Ozone (O3),29.01817256
2021,High Bridge - Morrisania,Fine particles (PM 2.5),8.597426702
2021,East Harlem,Ozone (O3),28.36491264
2021,South Beach - Tottenville,Nitrogen dioxide (NO2),5.36481765
2021,Upper East Side,Ozone (O3),27.8255461
2021,Gramercy Park - Murray Hill,Ozone (O3),26.94870178
2021,West Queens,Fine particles (PM 2.5),8.987049963
2021,South Beach - Tottenville,Fine particles (PM 2.5),7.6181679
2021,High Bridge - Morrisania,Ozone (O3),29.20256483
2021,Williamsburg - Bushwick,Ozone (O3),29.27933416
2021,Crotona -Tremont,Ozone (O3),28.97885562
2021,East Flatbush - Flatbush,Ozone (O3),30.87669675
2021,Downtown - Heights - Slope,Ozone (O3),28.69795686
2021,East Flatbush - Flatbush,Nitrogen dioxide (NO2),10.74879393
2021,Southeast Queens,Ozone (O3),31.45397097
2021,Bensonhurst - Bay Ridge,Ozone (O3),30.41113869
2021,Greenpoint,Nitrogen dioxide (NO2),17.18161384
2021,East Harlem,Fine particles (PM 2.5),8.689396724
2021,Lower Manhattan,Nitrogen dioxide (NO2),17.8461106
2021,Southeast Queens,Nitrogen dioxide (NO2),9.947429296
2021,Fordham - Bronx Pk,Nitrogen dioxide (NO2),12.14542185
2021,Fordham - Bronx Pk,Ozone (O3),29.99755964
2021,Upper East Side,Nitrogen dioxide (NO2),16.71502102
2021,Sunset Park,Nitrogen dioxide (NO2),13.69030232
2021,Coney Island - Sheepshead Bay,Ozone (O3),31.97905088
2021,Bensonhurst - Bay Ridge,Fine particles (PM 2.5),8.315933331
2021,Long Island City - Astoria,Ozone (O3),29.15369645
2021,Upper East Side,Fine particles (PM 2.5),8.891296179
2021,Kingsbridge - Riverdale,Ozone (O3),28.9974075
2021,Flushing - Clearview,Fine particles (PM 2.5),8.244083128
2021,Sunset Park,Fine particles (PM 2.5),8.970120104
2021,Fordham - Bronx Pk,Fine particles (PM 2.5),8.667146661
2021,Crotona -Tremont,Fine particles (PM 2.5),8.73257354
2021,Willowbrook,Fine particles (PM 2.5),7.968569343
2021,Ridgewood - Forest Hills,Ozone (O3),30.47389947
2021,Lower Manhattan,Ozone (O3),27.96287541
2021,Coney Island - Sheepshead Bay,Fine particles (PM 2.5),8.006196328
2021,Stapleton - St. George,Nitrogen dioxide (NO2),9.625419485
2021,Pelham - Throgs Neck,Fine particles (PM 2.5),8.527577027
2021,Hunts Point - Mott Haven,Nitrogen dioxide (NO2),15.1106655
2021,West Queens,Nitrogen dioxide (NO2),14.74822451
2021,Pelham - Throgs Neck,Ozone (O3),30.29229041
2021,Greenpoint,Fine particles (PM 2.5),9.632854433
2021,Stapleton - St. George,Fine particles (PM 2.5),8.145374336
2021,Willowbrook,Nitrogen dioxide (NO2),8.638720379
2021,Bayside - Little Neck,Ozone (O3),30.13775481
2021,Bayside - Little Neck,Fine particles (PM 2.5),7.900935796
2021,Gramercy Park - Murray Hill,Nitrogen dioxide (NO2),20.18785794
2021,Flushing - Clearview,Ozone (O3),30.79339162
2021,East Harlem,Nitrogen dioxide (NO2),14.52333154
2021,Greenwich Village - SoHo,Fine particles (PM 2.5),10.23393992
2021,Central Harlem - Morningside Heights,Nitrogen dioxide (NO2),14.41802233
2021,Fresh Meadows,Nitrogen dioxide (NO2),10.52346356
2021,Central Harlem - Morningside Heights,Ozone (O3),28.48874947
2021,Union Square - Lower East Side,Nitrogen dioxide (NO2),15.71483738
2021,Canarsie - Flatlands,Nitrogen dioxide (NO2),8.174312364
2021,Fresh Meadows,Fine particles (PM 2.5),7.92415998
2021,Jamaica,Fine particles (PM 2.5),7.979677892
2021,Long Island City - Astoria,Nitrogen dioxide (NO2),15.46758654
2021,Stapleton - St. George,Ozone (O3),29.0887923
2021,Kingsbridge - Riverdale,Nitrogen dioxide (NO2),10.77928362
2021,Upper West Side,Ozone (O3),27.81438016
2021,Chelsea - Clinton,Nitrogen dioxide (NO2),20.20289563
2021,Northeast Bronx,Fine particles (PM 2.5),8.537768679
2021,Downtown - Heights - Slope,Nitrogen dioxide (NO2),14.560836
2021,Williamsburg - Bushwick,Fine particles (PM 2.5),9.207531233
2021,Kingsbridge - Riverdale,Fine particles (PM 2.5),8.683914982
2021,Williamsburg - Bushwick,Nitrogen dioxide (NO2),14.71348778
2021,Pelham - Throgs Neck,Nitrogen dioxide (NO2),12.31674151
2021,Jamaica,Nitrogen dioxide (NO2),10.79325816
2021,Bedford Stuyvesant - Crown Heights,Nitrogen dioxide (NO2),11.86223722
2021,East New York,Fine particles (PM 2.5),8.306702536
2021,Borough Park,Ozone (O3),30.45042006
2021,Borough Park,Nitrogen dioxide (NO2),11.36657578
2021,Upper West Side,Nitrogen dioxide (NO2),15.66331493
2021,High Bridge - Morrisania,Nitrogen dioxide (NO2),14.18961104
2021,Crotona -Tremont,Nitrogen dioxide (NO2),13.8190272
2021,Flushing - Clearview,Nitrogen dioxide (NO2),11.69170414
2021,Northeast Bronx,Nitrogen dioxide (NO2),12.38240673
2021,Washington Heights,Nitrogen dioxide (NO2),13.19862573
2021,Rockaways,Ozone (O3),34.81212466
2021,Ridgewood - Forest Hills,Nitrogen dioxide (NO2),11.26079773
2021,Long Island City - Astoria,Fine particles (PM 2.5),9.132902315
2021,Southwest Queens,Nitrogen dioxide (NO2),9.824654675
2021,Jamaica,Ozone (O3),30.99209985
2021,Greenpoint,Ozone (O3),27.79246419
2021,East New York,Nitrogen dioxide (NO2),10.78578832
2021,Central Harlem - Morningside Heights,Fine particles (PM 2.5),8.774971583
2021,Union Square - Lower East Side,Ozone (O3),28.28720155
2021,Chelsea - Clinton,Ozone (O3),27.10942324
2021,Rockaways,Nitrogen dioxide (NO2),4.93966153
2021,Northeast Bronx,Ozone (O3),30.37266906
2021,Rockaways,Fine particles (PM 2.5),7.246336585
2021,Union Square - Lower East Side,Fine particles (PM 2.5),9.802277018
2021,Canarsie - Flatlands,Fine particles (PM 2.5),7.989197619
2021,Coney Island - Sheepshead Bay,Nitrogen dioxide (NO2),8.54036418
2021,Downtown - Heights - Slope,Fine particles (PM 2.5),9.081263915
2021,Bensonhurst - Bay Ridge,Nitrogen dioxide (NO2),10.80878775
2021,Port Richmond,Fine particles (PM 2.5),8.299807749
2021,Greenwich Village - SoHo,Ozone (O3),27.96189481
2021,Washington Heights,Fine particles (PM 2.5),8.834190204
2021,West Queens,Ozone (O3),29.1888287
2021,Chelsea - Clinton,Fine particles (PM 2.5),10.41677206
2021,Lower Manhattan,Fine particles (PM 2.5),9.598325146
2021,Southeast Queens,Fine particles (PM 2.5),7.692548231
2021,Bayside - Little Neck,Nitrogen dioxide (NO2),9.969849112
2021,Port Richmond,Nitrogen dioxide (NO2),11.81699283
2021,Bedford Stuyvesant - Crown Heights,Fine particles (PM 2.5),8.488168953
2021,Greenwich Village - SoHo,Nitrogen dioxide (NO2),17.90808033
2021,Borough Park,Fine particles (PM 2.5),8.338108221
2021,Southwest Queens,Fine particles (PM 2.5),7.921716633
2021,Gramercy Park - Murray Hill,Fine particles (PM 2.5),10.07341546
2021,Port Richmond,Ozone (O3),28.6400783
2021,Bedford Stuyvesant - Crown Heights,Ozone (O3),30.30457745
2021,East Flatbush - Flatbush,Fine particles (PM 2.5),8.298568769
2021,Ridgewood - Forest Hills,Fine particles (PM 2.5),8.33866755
2021,Fresh Meadows,Ozone (O3),30.54683098
2021,South Beach - Tottenville,Ozone (O3),30.21359326
2021,East New York,Ozone (O3),31.07772897
2021,Southwest Queens,Ozone (O3),31.86543396
2021,Upper West Side,Fine particles (PM 2.5),8.711138978
2021,Canarsie - Flatlands,Ozone (O3),32.25582956
2021,Hunts Point - Mott Haven,Ozone (O3),29.45204851
2021,Hunts Point - Mott Haven,Fine particles (PM 2.5),8.966066841
2021,Washington Heights,Ozone (O3),27.88916639
2021,South Beach - Tottenville,Fine particles (PM 2.5),6.043162387
2021,Northeast Bronx,Fine particles (PM 2.5),6.493489505
2021,Fresh Meadows,Nitrogen dioxide (NO2),14.89884447
2021,Bensonhurst - Bay Ridge,Fine particles (PM 2.5),6.431367091
2021,Jamaica,Fine particles (PM 2.5),6.429082861
2021,Downtown - Heights - Slope,Nitrogen dioxide (NO2),18.7817062
2021,Lower Manhattan,Nitrogen dioxide (NO2),21.4863876
2021,Hunts Point - Mott Haven,Nitrogen dioxide (NO2),18.51667627
2021,Bayside - Little Neck,Nitrogen dioxide (NO2),13.91228672
2021,East New York,Nitrogen dioxide (NO2),16.12205605
2021,Bedford Stuyvesant - Crown Heights,Nitrogen dioxide (NO2),17.11865235
2021,Crotona -Tremont,Fine particles (PM 2.5),6.794969345
2021,Greenpoint,Fine particles (PM 2.5),7.670414078
2021,East New York,Fine particles (PM 2.5),6.549541035
2021,Borough Park,Nitrogen dioxide (NO2),16.74140021
2021,Ridgewood - Forest Hills,Fine particles (PM 2.5),6.543910861
2021,Port Richmond,Nitrogen dioxide (NO2),15.66082709
2021,Bayside - Little Neck,Fine particles (PM 2.5),6.290971464
2021,East Harlem,Fine particles (PM 2.5),6.788910431
2021,Hunts Point - Mott Haven,Fine particles (PM 2.5),6.979984447
2021,Upper East Side,Fine particles (PM 2.5),7.018751653
2021,Ridgewood - Forest Hills,Nitrogen dioxide (NO2),16.04402697
2021,Southwest Queens,Fine particles (PM 2.5),6.297781718
2021,Crotona -Tremont,Nitrogen dioxide (NO2),17.64194468
2021,Pelham - Throgs Neck,Fine particles (PM 2.5),6.597621828
2021,Gramercy Park - Murray Hill,Fine particles (PM 2.5),8.154833608
2021,Willowbrook,Fine particles (PM 2.5),6.178614542
2021,Port Richmond,Fine particles (PM 2.5),6.366716674
2021,Greenwich Village - SoHo,Fine particles (PM 2.5),8.224712887
2021,Chelsea - Clinton,Nitrogen dioxide (NO2),23.31831242
2021,High Bridge - Morrisania,Fine particles (PM 2.5),6.629757249
2021,Long Island City - Astoria,Nitrogen dioxide (NO2),19.0002808
2021,Chelsea - Clinton,Fine particles (PM 2.5),8.44115285
2021,Greenpoint,Nitrogen dioxide (NO2),20.5549156
2021,Borough Park,Fine particles (PM 2.5),6.43137482
2021,Fresh Meadows,Fine particles (PM 2.5),6.265314982
2021,Southeast Queens,Nitrogen dioxide (NO2),14.25391266
2021,Sunset Park,Fine particles (PM 2.5),6.989881539
2021,Union Square - Lower East Side,Fine particles (PM 2.5),7.795986752
2021,Kingsbridge - Riverdale,Fine particles (PM 2.5),6.565820909
2021,East Harlem,Nitrogen dioxide (NO2),18.27860184
2021,Williamsburg - Bushwick,Fine particles (PM 2.5),7.247995672
2021,West Queens,Fine particles (PM 2.5),7.136551972
2021,Bedford Stuyvesant - Crown Heights,Fine particles (PM 2.5),6.605377793
2021,High Bridge - Morrisania,Nitrogen dioxide (NO2),18.040024120000002
2021,Rockaways,Nitrogen dioxide (NO2),11.40689356
2021,Fordham - Bronx Pk,Nitrogen dioxide (NO2),16.03453373
2021,Coney Island - Sheepshead Bay,Nitrogen dioxide (NO2),14.68344079
2021,Union Square - Lower East Side,Nitrogen dioxide (NO2),19.55281947
2021,Flushing - Clearview,Nitrogen dioxide (NO2),15.66228967
2021,Bensonhurst - Bay Ridge,Nitrogen dioxide (NO2),16.0317582
2021,Kingsbridge - Riverdale,Nitrogen dioxide (NO2),14.77021939
2021,Central Harlem - Morningside Heights,Fine particles (PM 2.5),6.782473216
2021,Gramercy Park - Murray Hill,Nitrogen dioxide (NO2),23.5446921
